,Unnamed: 0,page,country,rev_id,quality,population,region
25166,25852,Saidi Mtanda,Tanzania,788965482,Stub,59.733999999999995,AFRICA
25167,25853,Abdul Mteketa,Tanzania,788965496,Stub,59.733999999999995,AFRICA
25168,25854,Abbas Zuberi Mtemvu,Tanzania,788965519,Stub,59.733999999999995,AFRICA
25169,25855,Mtutura A. Mtutura,Tanzania,788965535,Stub,59.733999999999995,AFRICA
25170,25856,Fenella Mukangara,Tanzania,788965564,Stub,59.733999999999995,AFRICA
25171,25858,Mussa Hassan Mussa,Tanzania,788965668,Stub,59.733999999999995,AFRICA
25172,25859,Victor Mwambalaswa,Tanzania,788965881,Stub,59.733999999999995,AFRICA
25173,25860,Salome Mwambu,Tanzania,788965905,Stub,59.733999999999995,AFRICA
25174,25862,Luckson Mwanjale,Tanzania,788965934,Stub,59.733999999999995,AFRICA
25175,25863,Charles Mwijage,Tanzania,788965964,Stub,59.733999999999995,AFRICA
25176,25864,Hussein Mwinyi,Tanzania,788965990,Stub,59.733999999999995,AFRICA
25177,25865,Hussein Mzee,Tanzania,788966074,Stub,59.733999999999995,AFRICA
25178,25866,Mary Nagu,Tanzania,788966112,Stub,59.733999999999995,AFRICA
25179,25871,Joshua Nassari,Tanzania,788966272,Stub,59.733999999999995,AFRICA
25180,25872,Yusuph Nassir,Tanzania,788966283,Stub,59.733999999999995,AFRICA
25181,25874,Israel Natse,Tanzania,788966292,Stub,59.733999999999995,AFRICA
25182,25876,Richard Ndassa,Tanzania,788966400,Stub,59.733999999999995,AFRICA
25183,25878,Faustine Ndugulile,Tanzania,788966447,Stub,59.733999999999995,AFRICA
25184,25880,William Ngeleja,Tanzania,788966473,Stub,59.733999999999995,AFRICA
25185,25882,Stephen Ngonyani,Tanzania,788966489,Stub,59.733999999999995,AFRICA
25186,25883,Ahmed Ngwali,Tanzania,788966512,Stub,59.733999999999995,AFRICA
25187,25885,Hassan Ngwilizi,Tanzania,788966747,Stub,59.733999999999995,AFRICA
25188,25886,Juma Nkamia,Tanzania,788966792,Stub,59.733999999999995,AFRICA
25189,25888,Albert Ntabaliba,Tanzania,788966870,Stub,59.733999999999995,AFRICA
25190,25890,Deogratias Ntukamazina,Tanzania,788966884,Stub,59.733999999999995,AFRICA
25191,25891,Omari Nundu,Tanzania,788966895,Stub,59.733999999999995,AFRICA
25192,25892,Nyambari Nyangwine,Tanzania,788966924,Stub,59.733999999999995,AFRICA
25193,25894,Vincent Nyerere,Tanzania,788966935,Stub,59.733999999999995,AFRICA
25194,25895,Lameck Okambo,Tanzania,788966948,Stub,59.733999999999995,AFRICA
25195,25896,Goodluck Ole-Medeye,Tanzania,788966958,Stub,59.733999999999995,AFRICA
25196,25897,Christopher Ole-Sendeka,Tanzania,788967000,Stub,59.733999999999995,AFRICA
25197,25898,Rashid Omar,Tanzania,788967029,Stub,59.733999999999995,AFRICA
25198,25899,Suleiman Omar,Tanzania,788967040,Stub,59.733999999999995,AFRICA
25199,25900,Meshack Opulukwa,Tanzania,788967055,Stub,59.733999999999995,AFRICA
25200,25901,Saleh Pamba,Tanzania,788967067,Stub,59.733999999999995,AFRICA
25201,25903,Abdallah Possi,Tanzania,788967090,Stub,59.733999999999995,AFRICA
25202,25905,Ismail Rage,Tanzania,788967114,Stub,59.733999999999995,AFRICA
25203,25906,Seif Rashidi,Tanzania,788967140,Stub,59.733999999999995,AFRICA
25204,25907,Jason Rweikiza,Tanzania,788967169,Stub,59.733999999999995,AFRICA
25205,25908,Abdulla Saadalla,Tanzania,788967183,Stub,59.733999999999995,AFRICA
25206,25909,Said Suleiman Said,Tanzania,788967212,Stub,59.733999999999995,AFRICA
25207,25910,Ramadhan Saleh,Tanzania,788967221,Stub,59.733999999999995,AFRICA
25208,25911,Deo Sanga,Tanzania,788967287,Stub,59.733999999999995,AFRICA
25209,25915,Ali Khamis Seif,Tanzania,788967485,Stub,59.733999999999995,AFRICA
25210,25916,Joseph Selasini Shao,Tanzania,788967492,Stub,59.733999999999995,AFRICA
25211,25917,Peter Serukamba,Tanzania,788967503,Stub,59.733999999999995,AFRICA
25212,25918,Ahmed Shabiby,Tanzania,788967516,Stub,59.733999999999995,AFRICA
25213,25919,Haroub Shamis,Tanzania,788967590,Stub,59.733999999999995,AFRICA
25214,25920,Henry Shekifu,Tanzania,788967603,Stub,59.733999999999995,AFRICA
25215,25921,Beatrice Shellukindo,Tanzania,788967776,Stub,59.733999999999995,AFRICA
25216,25929,John Shibuda,Tanzania,788968808,Stub,59.733999999999995,AFRICA
25217,25930,Pereira Silima,Tanzania,788968839,Stub,59.733999999999995,AFRICA
25218,25933,David Silinde,Tanzania,788968880,Stub,59.733999999999995,AFRICA
25219,25934,Sophia Simba,Tanzania,788968894,Stub,59.733999999999995,AFRICA
25220,25935,Samuel Sitta,Tanzania,788969049,Stub,59.733999999999995,AFRICA
25221,25936,Jitu Soni,Tanzania,788969081,Stub,59.733999999999995,AFRICA
25222,25937,Haroun Suleiman,Tanzania,788969097,Start,59.733999999999995,AFRICA
25223,25938,Suleiman M. Suleiman,Tanzania,788969110,Stub,59.733999999999995,AFRICA
25224,25939,Shaffin Sumar,Tanzania,788969126,Stub,59.733999999999995,AFRICA
25225,25940,Jeremiah Sumari,Tanzania,788969148,Stub,59.733999999999995,AFRICA
25226,25941,Kaika Telele,Tanzania,788969165,Stub,59.733999999999995,AFRICA
25227,25942,Gregory Teu,Tanzania,788969188,Stub,59.733999999999995,AFRICA
25228,25943,Salim Turky,Tanzania,788969243,Stub,59.733999999999995,AFRICA
25229,25944,Ezekia Wenje,Tanzania,788969308,Stub,59.733999999999995,AFRICA
25230,25945,Godfrey Zambi,Tanzania,788969369,Stub,59.733999999999995,AFRICA
25231,25949,Selemani Zedi,Tanzania,788969854,Stub,59.733999999999995,AFRICA
25232,25953,Said Zubeir,Tanzania,788969954,Stub,59.733999999999995,AFRICA
25233,25954,Mussa Zungu,Tanzania,788969974,Stub,59.733999999999995,AFRICA
25234,25955,Ahmed Salum,Tanzania,788969993,Stub,59.733999999999995,AFRICA
25235,25974,Hezekiah Chibulunje,Tanzania,788972681,Stub,59.733999999999995,AFRICA
25236,25975,John Chiligati,Tanzania,788972792,Stub,59.733999999999995,AFRICA
25237,25976,Lawrence Gama,Tanzania,788972927,Stub,59.733999999999995,AFRICA
25238,25977,Parmukh Singh Hoogan,Tanzania,788972932,Stub,59.733999999999995,AFRICA
25239,25978,Diodorus Kamala,Tanzania,788972937,Stub,59.733999999999995,AFRICA
25240,25979,Abdallah Kigoda,Tanzania,788972942,Stub,59.733999999999995,AFRICA
25241,25980,Milton Mahanga,Tanzania,788972999,Stub,59.733999999999995,AFRICA
25242,25981,Kighoma Malima,Tanzania,788973010,Start,59.733999999999995,AFRICA
25243,25982,Philip Marmo,Tanzania,788973017,Stub,59.733999999999995,AFRICA
25244,25983,Wilson Masilingi,Tanzania,788973021,Stub,59.733999999999995,AFRICA
25245,25984,Simon Mbilinyi,Tanzania,788973027,Stub,59.733999999999995,AFRICA
25246,25985,Mariam Mfaki,Tanzania,788973031,Stub,59.733999999999995,AFRICA
25247,25986,Mohamed Missanga,Tanzania,788973041,Stub,59.733999999999995,AFRICA
25248,25987,Nimrod Mkono,Tanzania,788973046,Stub,59.733999999999995,AFRICA
25249,25988,Herbert Mntangi,Tanzania,788973048,Stub,59.733999999999995,AFRICA
25250,25989,Hasnain Murji,Tanzania,788973626,Stub,59.733999999999995,AFRICA
25251,25990,David Mwakyusa,Tanzania,788973727,Stub,59.733999999999995,AFRICA
25252,25991,Aggrey Mwanri,Tanzania,788973757,Stub,59.733999999999995,AFRICA
25253,25992,Philemon Ndesamburo,Tanzania,788973793,Stub,59.733999999999995,AFRICA
25254,25993,Said Nkumba,Tanzania,788973804,Stub,59.733999999999995,AFRICA
25255,25994,Lucy Nkya,Tanzania,788973825,Stub,59.733999999999995,AFRICA
25256,25995,Masoud Salim,Tanzania,788973880,Stub,59.733999999999995,AFRICA
25257,25996,Muhammad Sanya,Tanzania,788973886,Stub,59.733999999999995,AFRICA
25258,25997,Abdulkarim Shah,Tanzania,788973912,Stub,59.733999999999995,AFRICA
25259,26157,Adam Malima,Tanzania,789175960,Stub,59.733999999999995,AFRICA
25260,26700,Anna Tibaijuka,Tanzania,789294810,C,59.733999999999995,AFRICA
25261,28049,Abeid Karume,Tanzania,789711985,C,59.733999999999995,AFRICA
25262,28212,Mariam Omar (politician),Tanzania,789814452,Stub,59.733999999999995,AFRICA
25263,28213,Khadija Salum Ally Al-Qassmy,Tanzania,789814467,Stub,59.733999999999995,AFRICA
25264,28214,Anna Senkoro,Tanzania,789814494,Stub,59.733999999999995,AFRICA
25265,28215,Maida Abdallah,Tanzania,789814541,Stub,59.733999999999995,AFRICA
25266,28216,Salum Khalfani Bar'wani,Tanzania,789814699,Stub,59.733999999999995,AFRICA
25267,28217,Elizabeth Nkunda Batenga,Tanzania,789814762,Stub,59.733999999999995,AFRICA
25268,28218,Diana Mkumbo Chilolo,Tanzania,789814791,Stub,59.733999999999995,AFRICA
25269,28219,Josephine Johnson Genzabuke,Tanzania,789814812,Stub,59.733999999999995,AFRICA
25270,28220,Zuleikha Yunus Haji,Tanzania,789814938,Stub,59.733999999999995,AFRICA
25271,28221,Maria Ibeshi Hewa,Tanzania,789814956,Stub,59.733999999999995,AFRICA
25272,28222,Asha Mshimba Jecha,Tanzania,789815002,Stub,59.733999999999995,AFRICA
25273,28223,Janet Bina Kahama,Tanzania,789815013,Stub,59.733999999999995,AFRICA
25274,28224,Anna Komu,Tanzania,789815056,Stub,59.733999999999995,AFRICA
25275,28225,Mwele Ntuli Malecela,Tanzania,789815157,Start,59.733999999999995,AFRICA
25276,28419,Mwigulu Nchemba,Tanzania,789989447,Stub,59.733999999999995,AFRICA
25277,28668,Juma Mwapachu,Tanzania,790053774,Start,59.733999999999995,AFRICA
25278,29064,Bahati Ali Abeid,Tanzania,790441234,Stub,59.733999999999995,AFRICA
25279,29505,Benedict Ole-Nangoro,Tanzania,791079359,Stub,59.733999999999995,AFRICA
25280,29832,Binilith Mahenge,Tanzania,791493199,Stub,59.733999999999995,AFRICA
25281,30584,Khalifa Suleiman Khalifa,Tanzania,792699334,Stub,59.733999999999995,AFRICA
25282,30810,Harrison Mwakyembe,Tanzania,793134850,Stub,59.733999999999995,AFRICA
25283,31116,Celina Kombani,Tanzania,793436210,Stub,59.733999999999995,AFRICA
25284,31167,Chabaka Kilumanga,Tanzania,793531133,Stub,59.733999999999995,AFRICA
25285,31432,Chief Mkwawa,Tanzania,793937971,Start,59.733999999999995,AFRICA
25286,31606,Abdulrahman Mohamed Babu,Tanzania,794186162,Start,59.733999999999995,AFRICA
25287,32673,Joyce Ndalichako,Tanzania,795563728,Stub,59.733999999999995,AFRICA
25288,32852,Salma Kikwete,Tanzania,795821594,Start,59.733999999999995,AFRICA
25289,33355,Ali Muhsin al-Barwani,Tanzania,796434031,Start,59.733999999999995,AFRICA
25290,33587,Kingunge Ngombale–Mwiru,Tanzania,796720160,Stub,59.733999999999995,AFRICA
25291,33614,Nape Nnauye,Tanzania,796743415,Stub,59.733999999999995,AFRICA
25292,33801,Al-Shymaa Kway-Geer,Tanzania,796933704,Stub,59.733999999999995,AFRICA
25293,34073,Anne Makinda,Tanzania,797226900,Stub,59.733999999999995,AFRICA
25294,34726,Al Noor Kassum,Tanzania,797892104,Stub,59.733999999999995,AFRICA
25295,35068,Kulikoyela Kahigi,Tanzania,798328801,Stub,59.733999999999995,AFRICA
25296,35884,Mohammed Abdulaziz,Tanzania,799023359,Stub,59.733999999999995,AFRICA
25297,35928,Muhammad Shamte Hamadi,Tanzania,799047241,Stub,59.733999999999995,AFRICA
25298,36046,David Mallole,Tanzania,799193622,Stub,59.733999999999995,AFRICA
25299,36474,Stergomena Tax,Tanzania,799545443,Start,59.733999999999995,AFRICA
25300,36504,Adam Kimbisa,Tanzania,799561072,Stub,59.733999999999995,AFRICA
25301,36506,Amir Abedi,Tanzania,799561228,Stub,59.733999999999995,AFRICA
25302,36606,Deo Filikunjombe,Tanzania,799652258,Stub,59.733999999999995,AFRICA
25303,37436,Donald Max,Tanzania,800304105,Stub,59.733999999999995,AFRICA
25304,37544,Rashid Seif Suleiman,Tanzania,800414019,Stub,59.733999999999995,AFRICA
25305,37765,Dunstan Kitandula,Tanzania,800658127,Stub,59.733999999999995,AFRICA
25306,37766,Dunstan Mkapa,Tanzania,800658148,Stub,59.733999999999995,AFRICA
25307,38119,Thomas Marealle,Tanzania,800962119,Start,59.733999999999995,AFRICA
25308,38285,Asanterabi Zephaniah Nsilo Swai,Tanzania,801121495,Start,59.733999999999995,AFRICA
25309,38336,Asha-Rose Migiro,Tanzania,801159043,C,59.733999999999995,AFRICA
25310,38538,Wolfgang Dourado,Tanzania,801281907,Stub,59.733999999999995,AFRICA
25311,39007,Emmanuel Nchimbi,Tanzania,801573618,Stub,59.733999999999995,AFRICA
25312,39514,Seif Sharif Hamad,Tanzania,802062175,C,59.733999999999995,AFRICA
25313,40453,Fatma Ali,Tanzania,802839168,Stub,59.733999999999995,AFRICA
25314,40642,Modest Mero,Tanzania,803025230,Stub,59.733999999999995,AFRICA
25315,40894,Seif Ali Iddi,Tanzania,803295897,Stub,59.733999999999995,AFRICA
25316,41066,Theddy Ladislaus,Tanzania,803471321,Start,59.733999999999995,AFRICA
25317,41307,Mr. II,Tanzania,803740549,C,59.733999999999995,AFRICA
25318,41368,Hamad Rashid Mohamed,Tanzania,803769154,Stub,59.733999999999995,AFRICA
25319,41407,Ali Hassan Mwinyi,Tanzania,803810384,Start,59.733999999999995,AFRICA
25320,41495,John Malecela,Tanzania,803886588,Start,59.733999999999995,AFRICA
25321,41978,Freeman Mbowe,Tanzania,804245908,Start,59.733999999999995,AFRICA
25322,42338,Jumanne Maghembe,Tanzania,804535062,Start,59.733999999999995,AFRICA
25323,42363,Anna Abdallah,Tanzania,804549747,Start,59.733999999999995,AFRICA
25324,42410,Selemani Jafo,Tanzania,804588826,Stub,59.733999999999995,AFRICA
25325,42411,Charles Tizeba,Tanzania,804589142,Stub,59.733999999999995,AFRICA
25326,42663,Mohamed Gharib Bilal,Tanzania,804831746,Start,59.733999999999995,AFRICA
25327,42741,Gaudence Kayombo,Tanzania,804898821,Stub,59.733999999999995,AFRICA
25328,42743,Gaudentia Kabaka,Tanzania,804899076,Stub,59.733999999999995,AFRICA
25329,42896,Mendrad Kigola,Tanzania,804956071,Stub,59.733999999999995,AFRICA
25330,43327,George Mkuchika,Tanzania,805226898,Stub,59.733999999999995,AFRICA
25331,43389,Mustapha Akunaay,Tanzania,805274848,Stub,59.733999999999995,AFRICA
25332,43391,Abdul Marombwa,Tanzania,805276486,Stub,59.733999999999995,AFRICA
25333,43393,Augustino Masele,Tanzania,805276523,Stub,59.733999999999995,AFRICA
25334,43394,Philipo Mulugo,Tanzania,805276573,Stub,59.733999999999995,AFRICA
25335,43395,Shamsi Vuai Nahodha,Tanzania,805276645,Stub,59.733999999999995,AFRICA
25336,43396,Juma Njwayo,Tanzania,805276799,Stub,59.733999999999995,AFRICA
25337,43397,George Simbachawene,Tanzania,805276864,Stub,59.733999999999995,AFRICA
25338,43398,Samia Suluhu,Tanzania,805276899,Start,59.733999999999995,AFRICA
25339,43527,Daniel Yona,Tanzania,805372213,Stub,59.733999999999995,AFRICA
25340,43591,Gertrude Mongella,Tanzania,805413782,C,59.733999999999995,AFRICA
25341,43845,Gideon Asimulike Cheyo,Tanzania,805571135,Stub,59.733999999999995,AFRICA
25342,43939,Mary Machuche Mwanjelwa,Tanzania,805632515,Start,59.733999999999995,AFRICA
25343,43979,Gertrude Rwakatare,Tanzania,805663335,Start,59.733999999999995,AFRICA
25344,44188,William Lukuvi,Tanzania,805807742,Stub,59.733999999999995,AFRICA
25345,45202,Subira Khamis Mgalu,Tanzania,806431924,Start,59.733999999999995,AFRICA
25346,45444,Elias John Kwandikwa,Tanzania,806587022,Start,59.733999999999995,AFRICA
25347,45852,Eng Atashasta Justus Nditiye,Tanzania,806815797,Start,59.733999999999995,AFRICA
25348,46209,Joseph Warioba,Tanzania,807034050,Start,59.733999999999995,AFRICA
25349,46947,Paul Makonda,Tanzania,807402108,Stub,59.733999999999995,AFRICA
25350,46985,Hadji Mponda,Tanzania,807415211,Stub,59.733999999999995,AFRICA
25351,47038,Juliana Shonza,Tanzania,807436610,Start,59.733999999999995,AFRICA
25352,47104,Haji Faki,Tanzania,807456554,Stub,59.733999999999995,AFRICA
25353,47106,Haji Kai,Tanzania,807456648,Stub,59.733999999999995,AFRICA
25354,47107,Haji Mussa,Tanzania,807456824,Stub,59.733999999999995,AFRICA
25355,47108,Haji Sereweji,Tanzania,807456871,Stub,59.733999999999995,AFRICA
25356,103,Template:SierraLeone-politician-stub,Sierra Leone,447694868,Stub,7.977,AFRICA
25357,104,Template:SierraLeone-mayor-stub,Sierra Leone,447696094,Stub,7.977,AFRICA
25358,138,"Template:Heads of Government, Sierra Leone",Sierra Leone,530554988,Stub,7.977,AFRICA
25359,502,Wusu Sannoh,Sierra Leone,669571173,Stub,7.977,AFRICA
25360,971,Minkailu Bah,Sierra Leone,701745522,Stub,7.977,AFRICA
25361,1395,Solomon Musa,Sierra Leone,706115246,Start,7.977,AFRICA
25362,1736,Thaimu Bangura,Sierra Leone,708038038,Stub,7.977,AFRICA
25363,1744,Moinina Fofana,Sierra Leone,708070605,Start,7.977,AFRICA
25364,1751,John Karimu,Sierra Leone,708106242,Stub,7.977,AFRICA
25365,1768,Momodu Munu,Sierra Leone,708243907,Stub,7.977,AFRICA
25366,1863,Peter Vandy,Sierra Leone,708613015,Stub,7.977,AFRICA
25367,1864,Mike Lamin,Sierra Leone,708613090,Stub,7.977,AFRICA
25368,1977,Edward Kargbo,Sierra Leone,709494367,Stub,7.977,AFRICA
25369,1978,Ibrahim Sesay,Sierra Leone,709494452,Stub,7.977,AFRICA
25370,1994,Ibrahim Bundu,Sierra Leone,709600569,Start,7.977,AFRICA
25371,2162,William John Campbell,Sierra Leone,710505214,Stub,7.977,AFRICA
25372,2172,Ernest Beoku-Betts,Sierra Leone,710528003,Stub,7.977,AFRICA
25373,2220,Winstanley Bankole Johnson,Sierra Leone,710690814,Start,7.977,AFRICA
25374,2270,Sama Sahr Mondeh,Sierra Leone,710973406,Stub,7.977,AFRICA
25375,2337,Sheik I. Kamara,Sierra Leone,711358178,Stub,7.977,AFRICA
25376,2343,Prince Harding,Sierra Leone,711388924,Stub,7.977,AFRICA
25377,2461,Alie Badara Mansaray,Sierra Leone,712309659,Stub,7.977,AFRICA
25378,2658,Evans Brima Gbemeh,Sierra Leone,713071819,Stub,7.977,AFRICA
25379,2659,Andrew Kanu,Sierra Leone,713071856,Stub,7.977,AFRICA
25380,2741,Soccoh Kabia,Sierra Leone,713391054,Stub,7.977,AFRICA
25381,2742,Septimus Kaikai,Sierra Leone,713394082,Stub,7.977,AFRICA
25382,2747,Shekuba Saccoh,Sierra Leone,713422660,Stub,7.977,AFRICA
25383,2751,Herbert George-Williams,Sierra Leone,713447662,Stub,7.977,AFRICA
25384,2752,Tamba Kaingbanja,Sierra Leone,713448422,Stub,7.977,AFRICA
25385,2753,Komba Claudius Gbamanja,Sierra Leone,713448483,Stub,7.977,AFRICA
25386,2754,Komba Eric Koedoyoma,Sierra Leone,713448568,Stub,7.977,AFRICA
25387,2761,Tamba Songu M'briwa,Sierra Leone,713471097,Start,7.977,AFRICA
25388,2765,Hindolo Trye,Sierra Leone,713479930,Stub,7.977,AFRICA
25389,2766,Momoh Gulama,Sierra Leone,713482214,Stub,7.977,AFRICA
25390,2777,Tamba Borbor-Sawyer,Sierra Leone,713515506,Stub,7.977,AFRICA
25391,2805,June Holst-Roness,Sierra Leone,713670061,Stub,7.977,AFRICA
25392,3061,Kemoh Fadika,Sierra Leone,714780593,Stub,7.977,AFRICA
25393,3064,David Woobay,Sierra Leone,714803657,Stub,7.977,AFRICA
25394,3166,Moses Musa Sesay,Sierra Leone,714971801,Stub,7.977,AFRICA
25395,3463,Mohamed Kakay,Sierra Leone,715956902,Stub,7.977,AFRICA
25396,3496,Tejan Amadu Mansaray,Sierra Leone,716100367,Stub,7.977,AFRICA
25397,3497,Alhaji A. B. Sheriff,Sierra Leone,716100439,Stub,7.977,AFRICA
25398,3498,Eric B. Jumu,Sierra Leone,716100886,Stub,7.977,AFRICA
25399,3499,Nenneh Lebbie,Sierra Leone,716100916,Stub,7.977,AFRICA
25400,3500,Jusufu Mansaray,Sierra Leone,716100960,Stub,7.977,AFRICA
25401,3501,Frank Kposowa,Sierra Leone,716100974,Stub,7.977,AFRICA
25402,4010,Okere Adams,Sierra Leone,717912447,Stub,7.977,AFRICA
25403,4371,King Tom,Sierra Leone,719304881,Stub,7.977,AFRICA
25404,5202,George Banda-Thomas,Sierra Leone,722294270,Stub,7.977,AFRICA
25405,5309,Harold Logie Tucker,Sierra Leone,722680007,Stub,7.977,AFRICA
25406,5361,Robin Faley,Sierra Leone,722958477,Start,7.977,AFRICA
25407,5931,Abu Bakarr Fofanah,Sierra Leone,724923547,Stub,7.977,AFRICA
25408,6057,John Oponjo Benjamin,Sierra Leone,725204266,Stub,7.977,AFRICA
25409,6585,Fode Dabo,Sierra Leone,728030749,Stub,7.977,AFRICA
25410,6602,Sulaiman Tejan-Jalloh,Sierra Leone,728145969,Stub,7.977,AFRICA
25411,7077,Diana Finda Konomanyi,Sierra Leone,731993610,Start,7.977,AFRICA
25412,7630,Joe Robert Pemagbi,Sierra Leone,736242308,Stub,7.977,AFRICA
25413,7761,Hindowa Momoh,Sierra Leone,736900139,Stub,7.977,AFRICA
25414,7811,Charles B. Caulker,Sierra Leone,737384861,Stub,7.977,AFRICA
25415,7829,Mohamed B. Daramy,Sierra Leone,737525575,Stub,7.977,AFRICA
25416,8179,Eustace Henry Taylor Cummings,Sierra Leone,738543193,Stub,7.977,AFRICA
25417,8374,Moijueh Kaikai,Sierra Leone,739452793,Start,7.977,AFRICA
25418,8378,Ansumana Jaia Kaikai,Sierra Leone,739490707,Stub,7.977,AFRICA
25419,8470,Mohamed Wurie Jalloh,Sierra Leone,740505871,Stub,7.977,AFRICA
25420,8987,Abu Aiah Koroma,Sierra Leone,744093022,Stub,7.977,AFRICA
25421,8993,Andrew Juxon-Smith,Sierra Leone,744115104,Stub,7.977,AFRICA
25422,9251,Henry Josiah Lightfoot Boston,Sierra Leone,745318165,Start,7.977,AFRICA
25423,9273,Augustine Kortu,Sierra Leone,745493016,Stub,7.977,AFRICA
25424,9524,Abu Bakar Kamara,Sierra Leone,746794008,Stub,7.977,AFRICA
25425,9650,Henry M. Joko-Smart,Sierra Leone,747515891,Start,7.977,AFRICA
25426,9811,Desmond Luke,Sierra Leone,748238109,Start,7.977,AFRICA
25427,9967,Alhassan Cole,Sierra Leone,748989762,Stub,7.977,AFRICA
25428,10109,Bernadette Lahai,Sierra Leone,749401679,Start,7.977,AFRICA
25429,10516,Nyarroh,Sierra Leone,750728987,C,7.977,AFRICA
25430,10639,Momodu Maligie,Sierra Leone,751695869,Start,7.977,AFRICA
25431,11050,Francis Minah,Sierra Leone,754904359,Stub,7.977,AFRICA
25432,12923,Haja Afsatu Kabba,Sierra Leone,757563083,Start,7.977,AFRICA
25433,13257,Usman Boie Kamara,Sierra Leone,757814167,C,7.977,AFRICA
25434,13704,Elizabeth Simbiwa Sogbo-Tortu,Sierra Leone,760091879,Start,7.977,AFRICA
25435,13806,Alpha Kanu,Sierra Leone,760527930,Start,7.977,AFRICA
25436,13872,Kadi Sesay,Sierra Leone,760843722,Start,7.977,AFRICA
25437,14518,John Leigh (ambassador),Sierra Leone,764158014,Stub,7.977,AFRICA
25438,15185,Samuel Lewis (barrister),Sierra Leone,767166493,Start,7.977,AFRICA
25439,15858,Momodu Kargbo,Sierra Leone,769551410,Stub,7.977,AFRICA
25440,16555,Isatu Fofanah (politician),Sierra Leone,772025160,Stub,7.977,AFRICA
25441,17130,Sam Franklyn Gibson,Sierra Leone,774277229,Stub,7.977,AFRICA
25442,17380,Mohamed A. Jalloh,Sierra Leone,775070752,Stub,7.977,AFRICA
25443,18105,Joseph Mustapha,Sierra Leone,777519777,Stub,7.977,AFRICA
25444,18299,Jusu Sawie,Sierra Leone,777899463,Stub,7.977,AFRICA
25445,18381,Kandeh Baba Conteh,Sierra Leone,778249539,Stub,7.977,AFRICA
25446,19111,Elizabeth Alpha-Lavalie,Sierra Leone,779746020,Start,7.977,AFRICA
25447,19112,Youkie Foday,Sierra Leone,779746837,Stub,7.977,AFRICA
25448,19329,Richard Canreba Caulker,Sierra Leone,780423353,Stub,7.977,AFRICA
25449,19421,Edmund Cowan,Sierra Leone,780653521,Stub,7.977,AFRICA
25450,20147,Mabinty Daramy,Sierra Leone,782808061,Start,7.977,AFRICA
25451,20473,Maigore Kallon,Sierra Leone,783438483,Start,7.977,AFRICA
25452,20499,Momodu Koroma,Sierra Leone,783486983,Stub,7.977,AFRICA
25453,20500,Abdul Karim Koroma,Sierra Leone,783487432,Stub,7.977,AFRICA
25454,20501,Mohamed Lamin Kamara,Sierra Leone,783488194,Stub,7.977,AFRICA
25455,20502,Karefa Kargbo,Sierra Leone,783488273,Stub,7.977,AFRICA
25456,20503,Alusine Fofanah,Sierra Leone,783488489,Stub,7.977,AFRICA
25457,20504,Shirley Gbujama,Sierra Leone,783488579,Start,7.977,AFRICA
25458,20505,Alimamy Pallo Bangura,Sierra Leone,783488640,Start,7.977,AFRICA
25459,20542,Constance Cummings-John,Sierra Leone,783550013,C,7.977,AFRICA
25460,20685,Mary Musa,Sierra Leone,783816690,Start,7.977,AFRICA
25461,20798,J. B. Dauda,Sierra Leone,784041744,Start,7.977,AFRICA
25462,21803,Abdul Kady Karim,Sierra Leone,786317277,Start,7.977,AFRICA
25463,22572,Abdul Serry-Kamal,Sierra Leone,787401928,Stub,7.977,AFRICA
25464,22604,Abel Nathaniel Bankole Stronge,Sierra Leone,787412159,Stub,7.977,AFRICA
25465,23323,Albert Margai,Sierra Leone,788198777,C,7.977,AFRICA
25466,23342,Charles Caulker,Sierra Leone,788219552,Stub,7.977,AFRICA
25467,23606,Alhaji Chief Mucktarru-Kallay,Sierra Leone,788464366,Stub,7.977,AFRICA
25468,23997,Amadu Jalloh,Sierra Leone,788737918,Stub,7.977,AFRICA
25469,23998,Amadu Wurie,Sierra Leone,788737923,Stub,7.977,AFRICA
25470,26091,Andrew Lungay,Sierra Leone,789096565,Stub,7.977,AFRICA
25471,26099,Andrew Turay,Sierra Leone,789111001,Stub,7.977,AFRICA
25472,28034,Mohamed Kamarainba Mansaray,Sierra Leone,789674617,Start,7.977,AFRICA
25473,28263,Sunkari Kabba-Kamara,Sierra Leone,789832044,Stub,7.977,AFRICA
25474,28264,Sunkarie Kabba-Kamara,Sierra Leone,789832057,Stub,7.977,AFRICA
25475,28789,Augustine Bockarie,Sierra Leone,790144566,Stub,7.977,AFRICA
25476,28975,Baba Jigida,Sierra Leone,790369795,Stub,7.977,AFRICA
25477,29136,Banja Tejan-Sie,Sierra Leone,790561983,Start,7.977,AFRICA
25478,29824,Bindi Hindowa Samba,Sierra Leone,791486457,Stub,7.977,AFRICA
25479,30118,Bomba Jawara,Sierra Leone,791902005,Stub,7.977,AFRICA
25480,30355,Yahya Kanu,Sierra Leone,792289837,Start,7.977,AFRICA
25481,30514,Richard Doherty (colonialist),Sierra Leone,792566165,Start,7.977,AFRICA
25482,30764,Bai Kelfa Sankoh,Sierra Leone,793048396,Stub,7.977,AFRICA
25483,31104,Henry Olufumi Macauley,Sierra Leone,793419161,Stub,7.977,AFRICA
25484,32810,John Amadu Bangura,Sierra Leone,795767321,C,7.977,AFRICA
